"ID","Quadratic_AICc","Quadratic_BIC","Cubic_AICc","Cubic_BIC","Logistic_AICc","Gompertz_AICc","Baranyi_AICc","Logistic_BIC","Gompertz_BIC","Baranyi_BIC","ThreePhase_AICc","ThreePhase_BIC","Best_Model_AICc","Best_Model_BIC","Quadratic_w","Cubic_w","Logistic_w","Gompertz_w","Baranyi_w","ThreePhase_w","Best_Model"
1,5.32388494841337,8.91357255433158,-38.0624146049462,-34.128664781343,1e+06,-69.871918152758,-82.8042245515268,1e+06,-65.9381683291547,-78.8704747279235,3.72164448257825,7.65539430618154,"Baranyi","Baranyi",7.28700861559904e-20,1.92204931377722e-10,0,0.00155278189108219,0.998447217916713,1.62357135175429e-19,"Baranyi_w"
2,17.5672112375014,21.1568988434196,-4.09644911466689,-0.162699291063596,1e+06,-126.489365991046,-127.230180238429,1e+06,-122.555616167443,-123.296430414826,-52.3005042542942,-48.3667544306909,"Baranyi","Baranyi",2.13620436884111e-32,1.081052718709e-27,0,0.408442649794344,0.591557350205656,3.17120596392622e-17,"Baranyi_w"
3,54.9403221395723,58.5300097454905,31.057745379218,34.9914952028213,1e+06,-73.184945744924,-71.7257258520865,1e+06,-69.2511959213207,-67.7919760284832,-52.4061159236932,-48.4723661000899,"Gompertz","Gompertz",1.01640301117557e-28,1.55991736741931e-23,0,0.674705670750628,0.325273577782832,2.07514665401367e-05,"Gompertz_w"
4,46.1742023351058,50.1789918617545,8.89177563485404,13.3977625431648,1e+06,7.58750021208918,8.48216240863118,1e+06,12.0934871204,12.988149316942,7.93541335239886,12.4414002607096,"Gompertz","Gompertz",1.39250411604397e-09,0.173609138304369,0,0.333267060559442,0.213068360163573,0.280055439580111,"Gompertz_w"
5,59.9378669751855,63.0654912225095,62.9490517711339,66.2395344612413,1e+06,57.3977785971308,57.397778115175,1e+06,60.6882612872382,60.6882608052824,57.9810505466305,61.2715332367379,"Baranyi","Baranyi",0.090875013823904,0.0201638760679821,0,0.323606825383855,0.323606903365958,0.241747381358301,"Baranyi_w"
6,-27.0395911230022,-23.4499035170839,-64.1341300539178,-60.2003802303145,1e+06,-83.8976760755356,-87.833648268101,1e+06,-79.9639262519323,-83.8998984444978,-9.25001672504314,-5.31626690143984,"Baranyi","Baranyi",5.51989070475689e-14,6.26480073474172e-06,0,0.122604596367538,0.877389138831672,7.56786681555121e-18,"Baranyi_w"
7,26.8866431683981,30.4763307743163,-24.8993298443425,-20.9655800207392,1e+06,-42.6097155181218,-40.7455199565226,1e+06,-38.6759656945185,-36.8117701329193,-21.6549515600144,-17.7212017364111,"Gompertz","Gompertz",5.81870788186402e-16,0.000102331116938094,0,0.717412764746093,0.282464697226305,2.0206910663105e-05,"Gompertz_w"
8,0.922707416954724,4.51239502287293,-33.5362454306996,-29.6024956070963,1e+06,-40.3730697923057,-19.2561856477128,1e+06,-36.4393199687024,-15.3224358241095,2.74752733260863,6.68127715621192,"Gompertz","Gompertz",1.04405583962734e-09,0.0317241696573921,0,0.968250680229043,2.51486502626069e-05,4.19246182626668e-10,"Gompertz_w"
9,-39.0071080493583,-35.4174204434401,-59.0477361877481,-55.1139863641448,1e+06,-63.2571253740392,-65.9166207766264,1e+06,-59.3233755504359,-61.9828709530231,-36.80658692749,-32.8728371038867,"Baranyi","Baranyi",1.10612482331251e-06,0.0248640142445235,0,0.203999213863832,0.771135297665778,3.68101043393011e-07,"Baranyi_w"
10,-16.9242540427794,-13.3345664368612,-43.5285111505865,-39.5947613269832,1e+06,-66.8808854955361,-73.908008817454,1e+06,-62.9471356719328,-69.9742589938507,-24.6518194424499,-20.7180696188466,"Baranyi","Baranyi",4.10568695447951e-13,2.45712279679508e-07,0,0.0289288067242032,0.971070947543545,1.95616434402078e-11,"Baranyi_w"
11,17.4502112082929,21.0398988142111,-41.2509808114107,-37.3172309878074,1e+06,-80.101856335629,-76.1843043547353,1e+06,-76.1681065120257,-72.250554531132,-32.8040887003404,-28.8703388767371,"Gompertz","Gompertz",5.74831107088446e-22,3.20879631089574e-09,0,0.876400422611713,0.123599574132488,4.70027029314654e-11,"Gompertz_w"
12,-12.274854609735,-8.68516700381675,-52.7671267189021,-48.8333768952988,1e+06,-63.9088171749027,-76.3677453286909,1e+06,-59.9750673512994,-72.4339955050876,-12.26936619789,-8.33561637428666,"Baranyi","Baranyi",1.20655583829314e-14,7.48742687310901e-06,0,0.0019666176651001,0.998025894908003,1.2032493395476e-14,"Baranyi_w"
13,-0.524824407748349,3.06486319816986,-43.0186058490613,-39.084856025458,1e+06,-93.6971738839272,-93.8276006329803,1e+06,-89.7634240603239,-89.893850809377,-59.5121179145418,-55.5783680909385,"Baranyi","Baranyi",2.83439022212522e-21,4.78483579909417e-12,0,0.483702422963329,0.51629755877664,1.82552454804295e-08,"Baranyi_w"
14,11.7679183315294,15.3576059374476,14.4002201936999,18.3339700173032,1e+06,30.3062065435322,30.3187865934251,1e+06,34.2399563671355,34.2525364170284,30.3857795284179,34.3195293520212,"Quadratic","Quadratic",0.788367415469791,0.211412946523133,0,7.43345178196245e-05,7.38684192706488e-05,7.14350699847776e-05,"Quadratic_w"
15,5.79350310709413,9.38319071301234,7.01036027656485,10.9441101001681,1e+06,-8.36244303071627,-4.19577322904404,1e+06,-4.42869320711297,-0.26202340544075,-9.67195045481604,-5.73820063121275,"ThreePhase","ThreePhase",0.000276507189477838,0.000150476697395159,0,0.327816700513013,0.0408178592127762,0.630938456387337,"ThreePhase_w"
16,45.5365392894173,49.1262268953355,4.28300622522898,8.21675604883228,1e+06,-72.7378073603954,-62.2426734596401,1e+06,-68.8040575367921,-58.3089236360368,-34.2923195829929,-30.3585697593896,"Gompertz","Gompertz",2.06430286571429e-26,1.87440873670267e-17,0,0.994767220122444,0.00523277541699083,4.4605649545137e-09,"Gompertz_w"
17,45.0261673723353,48.3913330181708,44.2345673739633,47.8566088468421,1e+06,41.4578905861822,41.4578908435861,1e+06,45.079932059061,45.0799323164649,47.1951059945011,50.8171474673799,"Gompertz","Gompertz",0.0678769246894642,0.100836070452778,0,0.404169573915701,0.404169521898293,0.0229479090437645,"Gompertz_w"
18,-60.3211086798691,-56.7314210739509,-59.2729034817432,-55.3391536581399,1e+06,1e+06,1e+06,1e+06,1e+06,1e+06,-55.996829803575,-52.0630799799717,"Quadratic","Quadratic",0.585766420008862,0.346824368923853,0,0,0,0.0674092110672852,"Quadratic_w"
19,-22.1642715102132,-18.574583904295,-31.5829621437638,-27.6492123201605,1e+06,-31.2056691543712,-29.7957810154753,1e+06,-27.2719193307679,-25.862031191872,-6.05428914472683,-2.12053932112353,"Cubic","Cubic",0.00401138250783022,0.44518114365039,0,0.368645238764463,0.182160961410442,1.27366687476842e-06,"Cubic_w"
20,15.6001997966383,19.1898874025565,17.0893991061247,21.023148929728,1e+06,30.9531918105182,30.9531908810744,1e+06,34.8869416341215,34.8869407046777,34.129384208451,38.0631340320543,"Quadratic","Quadratic",0.677531421340877,0.32177620079018,0,0.000314101192181037,0.000314101338150773,6.41753386112908e-05,"Quadratic_w"
21,45.157623611001,38.3679639829772,51.2797986832153,37.7927241481855,1e+06,51.8320962257757,51.8372524215343,1e+06,38.345021690746,38.3501778865046,51.7734497591533,38.2863752241235,"Quadratic","Cubic",0.866245046233225,0.0405720861033197,0,0.0307820437384385,0.030702786826693,0.0316980370983242,"Quadratic_w"
22,-44.0859401469859,-40.4962525410677,-63.6311882093022,-59.6974383856989,1e+06,-71.4981752692185,-81.4993297680837,1e+06,-67.5644254456151,-77.5655799444804,-14.551836549625,-10.6180867260217,"Baranyi","Baranyi",7.46129209860798e-09,0.000130921427733255,0,0.00668813864470732,0.993180932466264,2.88114378267538e-15,"Baranyi_w"
23,8.61943030876095,10.2975200596546,-22.8033605419374,-21.5807483533203,1e+06,-50.2708258721186,-48.3361011017937,1e+06,-49.0482136835015,-47.1134889131766,-32.9193989443809,-31.6967867557638,"Gompertz","Gompertz",1.18082002053338e-13,7.86241646246189e-07,0,0.724503280918485,0.275372273799193,0.000123659040558092,"Gompertz_w"
24,63.1691457956635,66.9716624489427,55.4752383261713,59.7030218239297,1e+06,-53.9929367528597,-53.0180264978612,1e+06,-49.7651532551012,-48.7902430001027,-55.05957584121,-50.8317923434516,"ThreePhase","ThreePhase",1.09043562675004e-26,5.10870483794941e-25,0,0.301316560876429,0.18506484586815,0.513618593255421,"ThreePhase_w"
25,63.7786833318766,66.9063075792006,46.5031947595344,49.7936774496418,1e+06,28.1737307049375,28.181990092452,1e+06,31.4642133950449,31.4724727825594,29.8154318816581,33.1059145717655,"Gompertz","Gompertz",7.61725042777233e-09,4.29658010793628e-05,0,0.410502173580238,0.408810420931157,0.180644432070275,"Gompertz_w"
26,71.5774058232275,74.7050300705515,58.1955118926753,61.4859945827827,1e+06,44.4070688001097,44.4070717483758,1e+06,47.6975514902171,47.6975544384832,44.4070688001097,47.6975514902171,"Gompertz","Gompertz",4.19535140600895e-07,0.000337761145823645,0,0.333220770176808,0.33322027896542,0.333220770176808,"Gompertz_w"
27,27.5236631974781,29.5348918344408,4.94714241741034,6.65235468420192,1e+06,14.9032412443211,12.9356999092015,1e+06,16.6084535111127,14.6409121759931,20.8480611327621,22.5532733995537,"Cubic","Cubic",1.2205674422852e-05,0.974969385760571,0,0.00671508613959461,0.0179596455182735,0.000343676907138193,"Cubic_w"
28,26.7786713936256,29.09842603512,-1.74608446503966,0.401974849900208,1e+06,12.0764562324988,11.8835949066305,1e+06,14.2245155474387,14.0316542215703,14.4488830657054,16.5969423806453,"Cubic","Cubic",6.38098063730152e-07,0.997606936777982,0,0.00099410643463405,0.00109474303223784,0.000303575657082022,"Cubic_w"
29,53.3247395648953,55.6444942063896,31.975233506727,34.1232928216669,1e+06,9.21321280630303,8.62711438753718,1e+06,11.3612721212429,10.775173702477,11.6509254779842,13.7989847929241,"Baranyi","Baranyi",1.00079179983294e-10,4.32842677087943e-06,0,0.379349982200352,0.508521972127602,0.112123717145196,"Baranyi_w"
30,44.2581522562457,46.57790689774,30.7682086778612,32.9162679928011,1e+06,-30.350690157877,-48.42155211074,1e+06,-28.2026308429371,-46.2734927958002,-6.72099861322923,-4.57293929828937,"Baranyi","Baranyi",7.49559610263887e-21,6.36957132866204e-18,0,0.000119099642409392,0.999880899476971,8.80619167555538e-10,"Baranyi_w"
31,2.38167299199522,4.05976274288891,-4.55753704361503,-3.33492485499791,1e+06,-19.0571217050725,-19.0511997557763,1e+06,-17.8345095164554,-17.8285875671592,-19.057121705364,-17.8345095167469,"ThreePhase","ThreePhase",7.37608184904696e-06,0.000236949633262219,0,0.333580645733663,0.332594382768944,0.333580645782282,"ThreePhase_w"
32,64.2545340442799,67.1300373437527,56.8199307876614,59.7564151751603,1e+06,25.2878759195461,29.9924121155356,1e+06,28.224360307045,32.9288965030345,30.500911103397,33.4373954908959,"Gompertz","Gompertz",2.95599623365861e-09,1.21648696895881e-07,0,0.855472744222224,0.0814008842000993,0.0631262469729837,"Gompertz_w"
33,47.8327441415247,50.1524987830191,39.1675463844154,41.3156056993553,1e+06,13.7524827960585,10.6357352923059,1e+06,15.9005421109984,12.7837946072457,26.968734094498,29.1167934094379,"Baranyi","Baranyi",6.91374105577919e-09,5.26425471629675e-07,0,0.173839246832995,0.825925648283761,0.000234571544030839,"Baranyi_w"
34,57.1830214422122,59.5027760837066,46.7762877563404,48.9243470712802,1e+06,33.461304161758,29.5100392823398,1e+06,35.6093634766979,31.6580985972796,41.550893714375,43.6989530293149,"Baranyi","Baranyi",8.58016369696981e-07,0.000156059093835874,0,0.12150692541659,0.876208170426979,0.0021279870462263,"Baranyi_w"
35,50.5830238286139,54.9644859583314,40.4831249401452,45.5041121464516,1e+06,-72.2061088987937,-71.6404875711913,1e+06,-67.1851216924873,-66.6195003648849,-71.5636687842714,-66.5426815779651,"Gompertz","Gompertz",8.75820343319115e-28,1.36640740260104e-25,0,0.403400487998224,0.304027808159374,0.292571703842402,"Gompertz_w"
36,53.3444433579651,56.2199466574379,37.4796430759221,40.416127463421,1e+06,17.6223954962766,17.7395715174922,1e+06,20.5588798837755,20.6760559049911,17.8477032494808,20.7841876369797,"Gompertz","Gompertz",6.16960238021412e-09,1.71891651782219e-05,0,0.352534244365877,0.332473365810947,0.314975194488395,"Gompertz_w"
37,68.1921010682288,70.5118557097232,54.4743973276854,56.6224566426253,1e+06,-20.9292735682423,-20.9145206224825,1e+06,-18.7812142533025,-18.7664613075426,-20.912744060384,-18.7646847454442,"Gompertz","Gompertz",1.48826219617364e-20,1.41723206490187e-17,0,0.33507348478302,0.332610918004433,0.332315597212546,"Gompertz_w"
38,75.4895595239531,77.8093141654475,61.3632654215015,63.5113247364414,1e+06,26.6963401591841,27.2659054164516,1e+06,28.8443994741239,29.4139647313915,27.3468143513889,29.4948736663287,"Gompertz","Gompertz",1.02610934208441e-11,1.19861423406403e-08,0,0.404116519400246,0.303967449633985,0.291916018969365,"Gompertz_w"
39,56.6435753683258,58.9633300098202,42.1371951506938,44.2852544656337,1e+06,21.0865372460172,20.9312223432789,1e+06,23.2345965609571,23.0792816582188,23.1764303590485,25.3244896739883,"Baranyi","Baranyi",7.81333122565193e-09,1.10371431654904e-05,0,0.411101404144216,0.444298823007998,0.14458872789129,"Baranyi_w"
40,13.1564252234027,14.8345149742964,-5.68992633798403,-4.46731414936692,1e+06,7.02108181686777,7.29934387784292,1e+06,8.24369400548488,8.52195606646004,7.00186093248877,8.22447312110588,"Cubic","Cubic",8.04201048160587e-05,0.994942261207447,0,0.00172837321698346,0.001503881749786,0.0017450637209671,"Cubic_w"
41,42.5951834283463,44.6064120653089,23.0569235998021,24.7621358665937,1e+06,-25.8306913247176,-29.3431182462011,1e+06,-24.125479057926,-27.6379059794095,-12.487520534465,-10.7823082676734,"Baranyi","Baranyi",2.03952609955368e-16,3.56622288048127e-12,0,0.147237752520397,0.852575787142398,0.000186460333637956,"Baranyi_w"
42,70.371202772767,74.7526649024845,63.8785564274992,68.8995436338056,1e+06,11.4292041748053,11.4761699464948,1e+06,16.4501913811117,16.4971571528011,13.262668104214,18.2836553105203,"Gompertz","Gompertz",6.68265335472202e-14,1.71715371650335e-12,0,0.420766645387821,0.411000942497286,0.16823241211311,"Gompertz_w"
43,32.0651551681077,33.7432449190014,18.1609479363762,19.3835601249933,1e+06,2.98975236976902,7.96182280469018,1e+06,4.21236455838614,9.1844349933073,21.3988551586138,22.6214673472309,"Gompertz","Gompertz",4.48113549261373e-07,0.000468433896351948,0,0.922638499567126,0.0767998189106868,9.27995122858013e-05,"Gompertz_w"
44,27.7043833267216,30.024137968216,-13.1110666426473,-10.9630073277074,1e+06,29.9482406340442,30.0853730405123,1e+06,32.096299948984,32.2334323554521,30.8744148088617,33.0224741238015,"Cubic","Cubic",1.37100061580735e-09,0.999999997484671,0,4.46467886531183e-10,4.16881192792294e-10,2.80979127624544e-10,"Cubic_w"
45,28.1275105457914,24.3528514306577,27.1555460547559,19.5800793036959,1e+06,12.7910471150347,-4.87433082514009,1e+06,5.21558036397472,-12.4497975762001,24.9886287805806,17.4131620295206,"Baranyi","Baranyi",6.81832388585869e-08,1.10850341370078e-07,0,0.000145864076690472,0.999853629340077,3.27549651989783e-07,"Baranyi_w"
46,16.6750378777425,16.674557920634,0.409440786492242,-0.879037947772131,1e+06,-24.628051690482,-61.9363207183251,1e+06,-25.9165304247463,-63.2247994525895,10.8209631254974,9.53248439123304,"Baranyi","Baranyi",8.50668536546828e-18,2.89594227479999e-14,0,7.91794193294986e-09,0.999999992082029,1.58838782940902e-16,"Baranyi_w"
47,21.0595337456721,19.891734550081,16.9234216779214,13.7970060167657,1e+06,14.4129792638816,11.1796509439929,1e+06,11.286563602726,8.05323528283729,26.6802892041844,23.5538735430288,"Baranyi","Baranyi",0.00566627382124576,0.0448170102841365,0,0.157245608483515,0.79193009827226,0.000341009138842299,"Baranyi_w"
48,30.9540358757729,29.7862366801818,30.4626386737684,27.3362230126128,1e+06,25.2370611098389,23.5414442901662,1e+06,22.1106454486832,20.4150286290106,33.5628406272835,30.4364249661279,"Baranyi","Baranyi",0.0164777930906927,0.021067091999204,0,0.287292535495961,0.670691583312374,0.00447099610176868,"Baranyi_w"
49,34.0887671509186,32.2005520249352,27.4984625424581,23.1937491905344,1e+06,-1.53219678357078,3.18163172893269,1e+06,-5.83691013549448,-1.12308162299102,16.4689896833965,12.1642763314728,"Gompertz","Gompertz",1.6813453971949e-08,4.53652597694836e-07,0,0.913378906282417,0.0865079701890458,0.000112653062485828,"Gompertz_w"
50,34.8794999795737,33.7117007839826,30.4363893169808,27.3099736558252,1e+06,-3.18661213966697,-0.959933850316546,1e+06,-6.31302780082259,-4.08634951147216,9.50855997149764,6.38214431034203,"Gompertz","Gompertz",4.0750047764058e-09,3.75783185628847e-08,0,0.751760222819828,0.246923426846557,0.00131630868029104,"Gompertz_w"
51,27.8739684946905,25.1337659245366,22.8623014701619,17.115619686041,1e+06,11.3164940483172,11.6480086115396,1e+06,5.56981226419635,5.90132682741869,13.187563047256,7.44088126313512,"Gompertz","Gompertz",0.000113178070095405,0.00138685785625983,0,0.445832965089257,0.377732805728714,0.174934193255674,"Gompertz_w"
52,26.2959027323137,22.52124361718,22.214192746184,14.638725995124,1e+06,-7.89780509411401,-11.9963744083173,1e+06,-15.473271845174,-19.5718411593773,4.42540598825864,-3.15006076280135,"Baranyi","Baranyi",4.28751590094015e-09,3.30018134908298e-08,0,0.114097218223518,0.885662128893201,0.0002406155939511,"Baranyi_w"
53,24.1071858214639,21.36698325131,20.0128474808553,14.2661656967344,1e+06,22.7041159234766,22.7504252341233,1e+06,16.9574341393557,17.0037434500024,23.0284643748823,17.2817825907615,"Cubic","Cubic",0.0692119015288575,0.53611141621962,0,0.139589752886234,0.136394732812146,0.118692196553143,"Cubic_w"
54,31.8812238944442,29.9930087684608,30.2719727384896,25.9672593865659,1e+06,30.8243606311433,30.7625967939316,1e+06,26.5196472792196,26.4578834420079,32.2071168752866,27.9024035233629,"Cubic","Cubic",0.132780314875505,0.296878086887928,0,0.225231244181388,0.232295332019232,0.112815022035948,"Cubic_w"
55,20.520484070028,18.6322689440446,17.9167093578422,13.6119960059185,1e+06,6.19696891173845,6.28438750439833,1e+06,1.89225555981474,1.97967415247462,7.8435253466766,3.5388119947529,"Gompertz","Gompertz",0.00032322441879129,0.00118824681262179,0,0.416692765616609,0.39887172772992,0.182924035422058,"Gompertz_w"
56,26.6582590023084,26.1122502549039,14.8359467704028,12.6988903816017,1e+06,-28.2385407590723,-24.2239457832045,1e+06,-30.3755971478734,-26.3610021720056,-1.50496855357997,-3.64202494238107,"Gompertz","Gompertz",1.05818897673146e-12,3.90612121265662e-10,0,0.881559923180777,0.118438695628777,1.38079877532392e-06,"Gompertz_w"
57,46.6361495376383,46.0901407902338,46.545380804474,44.4083244156729,1e+06,-33.4568622810343,-38.4737399331845,1e+06,-35.5939186698354,-40.6107963219855,-24.6580264439516,-26.7950828327527,"Baranyi","Baranyi",3.04955522062113e-19,3.19114605530615e-19,0,0.0751991683795611,0.923877048309145,0.000923783311294035,"Baranyi_w"
58,47.9614899972853,47.4154812498808,42.8560489751295,40.7189925863284,1e+06,4.64933194002522,5.49906741020685,1e+06,2.51227555122412,3.36201102140576,7.87727170542011,5.74021531661902,"Gompertz","Gompertz",2.12334335226141e-10,2.72679606515587e-09,0,0.539679409457463,0.352872761157274,0.107447826446132,"Gompertz_w"
59,38.9992071837195,38.998727226611,42.851603240189,41.5631245059246,1e+06,-22.4186698368189,-22.5338283631542,1e+06,-23.7071485710833,-23.8223070974186,-22.6043859059582,-23.8928646402225,"ThreePhase","ThreePhase",1.45902026308831e-14,2.12580854663947e-15,0,0.316799044906086,0.335575479843408,0.34762547525049,"ThreePhase_w"
60,49.0670821167589,48.5210733693543,40.8324686222038,38.6954122334027,1e+06,6.27471547283909,7.32158830215593,1e+06,4.137659084038,5.18453191335484,6.76050733818012,4.62345094937903,"Gompertz","Gompertz",2.14662785852912e-10,1.31789363927847e-08,0,0.420727705422852,0.249273186428296,0.329999094755253,"Gompertz_w"
61,43.2511530457595,42.0833538501684,39.4062099158394,36.2797942546838,1e+06,-23.7207378039224,-22.6683223504133,1e+06,-26.847153465078,-25.7947380115689,-22.0195252523826,-25.1459409135382,"Gompertz","Gompertz",1.4200973378523e-15,9.71039520216813e-15,0,0.495540817100995,0.292786009506372,0.211673173392622,"Gompertz_w"
62,23.6330271387083,21.7448120127249,21.5182866590408,17.2135733071171,1e+06,8.85522240368118,8.15397044644791,1e+06,4.55050905175747,3.84925709452421,14.1576813619094,9.85296800998571,"Baranyi","Baranyi",0.000247931949882225,0.000713744141377723,0,0.401136352791106,0.569596024163563,0.0283059469540704,"Baranyi_w"
63,29.8777731207923,27.1375705506385,23.7692875407564,18.0226057566355,1e+06,-3.6361413996612,-5.65970628027621,1e+06,-9.38282318378209,-11.4063880643971,0.887054423413598,-4.85962736070729,"Baranyi","Baranyi",1.36948447673475e-08,2.90400863863081e-07,0,0.25942461772056,0.713547216223523,0.0270278619602088,"Baranyi_w"
64,45.4760222066138,44.9300134592093,44.7243002030587,42.5872438142577,1e+06,-48.5672735918326,-49.6447317144604,1e+06,-50.7043299806337,-51.7817881032615,-12.616339710016,-14.7533960988171,"Baranyi","Baranyi",1.39693299911116e-21,2.03427628218597e-21,0,0.368483282372678,0.631516711875947,5.75137502475257e-09,"Baranyi_w"
65,44.0483421889596,42.8805429933684,41.7952853435383,38.6688696823827,1e+06,21.56688320226,25.9280576672978,1e+06,18.4404675411043,22.8016420061422,27.4912715047909,24.3648558436353,"Gompertz","Gompertz",1.12716216575501e-05,3.47721448856546e-05,0,0.858565028052295,0.0969965286820156,0.0443923994991461,"Gompertz_w"
66,37.3795505831701,36.8335418357656,32.6101320851944,30.4730756963933,1e+06,10.3650020362147,10.85995029877,1e+06,8.22794564741362,8.72289390996889,17.1682304307431,15.031174041942,"Gompertz","Gompertz",7.50244220569222e-07,8.14458061580894e-06,0,0.551235706109242,0.430388532721108,0.0183668663448138,"Gompertz_w"
67,48.0265574754064,46.8587582798152,47.8998673586473,44.7734516974917,1e+06,15.5755697877342,12.4995624945749,1e+06,12.4491541265786,9.37314683341931,32.5747272803457,29.4483116191901,"Baranyi","Baranyi",1.58813432330885e-08,1.69198941303644e-08,0,0.176819303083459,0.823144671821402,3.59922939017089e-05,"Baranyi_w"
68,56.2320920719903,56.2316121148818,54.6187322555052,53.3302535212408,1e+06,-31.9287037389051,-34.5665731703183,1e+06,-33.2171824731695,-35.8550519045827,-15.6120499553188,-16.9005286895832,"Baranyi","Baranyi",1.51486369275365e-20,3.39398711831593e-20,0,0.210982836735706,0.78895675021226,6.04130520338577e-05,"Baranyi_w"
69,55.3017509376821,54.7557421902776,48.9112933612174,46.7742369724163,1e+06,9.59925402036744,9.36114162766921,1e+06,7.46219763156635,7.22408523886811,14.0186614716475,11.8816050828464,"Baranyi","Baranyi",5.3250633272968e-11,1.30015463347314e-09,0,0.447193916707755,0.503734082642143,0.049071999296696,"Baranyi_w"
70,58.8211927524531,57.653393556862,53.9102534645962,50.7838378034406,1e+06,25.9251482474816,25.3030752024347,1e+06,22.798732586326,22.1766595412791,26.7717179602119,23.6453022990562,"Baranyi","Baranyi",2.38092815938562e-08,2.77423475590103e-07,0,0.331155211407989,0.451973569983118,0.216870917376136,"Baranyi_w"
71,74.7244053508501,73.556606155259,75.3582117738876,72.231796112732,1e+06,22.4983479083405,44.5989493264918,1e+06,19.3719322471849,41.4725336653362,49.6156818792503,46.4892662180947,"Gompertz","Gompertz",4.56297680930807e-12,3.32367802332483e-12,0,0.999982825071683,1.5882099760552e-05,1.2928206702905e-06,"Gompertz_w"
72,49.067206418403,49.0667264612945,43.4248032202296,42.1363244859652,1e+06,-19.7180589503626,-16.7578757759547,1e+06,-21.006537684627,-18.0463545102191,11.2000213569474,9.91154262268303,"Gompertz","Gompertz",9.42771621183478e-16,1.58357555083086e-14,0,0.814586285752334,0.185413556790908,1.57456741566701e-07,"Gompertz_w"
73,43.6607257104335,43.6602457533251,39.1580862107607,37.8696074764964,1e+06,-22.603241909306,-38.0050300046349,1e+06,-23.8917206435704,-39.2935087388993,13.0921528595006,11.8036741252362,"Baranyi","Baranyi",1.84633297471123e-18,1.75406535357444e-17,0,0.000452217921152086,0.999547782070828,8.02031231909124e-12,"Baranyi_w"
